ID,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,created_at,updated_at
185,1906-04-29,Belgium,Netherlands,5,0,Friendly,Antwerp,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
186,1906-05-13,Netherlands,Belgium,2,3,Friendly,Rotterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
187,1906-08-15,Uruguay,Argentina,0,2,Copa Lipton,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
188,1906-10-07,Czechoslovakia,Hungary,4,4,Friendly,Prague,Bohemia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
189,1906-10-21,Argentina,Uruguay,2,1,Copa Newton,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
190,1906-11-04,Hungary,Austria,3,1,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
191,1907-02-16,England,Northern Ireland,1,0,British Championship,Liverpool,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
192,1907-02-23,Northern Ireland,Wales,2,3,British Championship,Belfast,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
193,1907-03-04,Wales,Scotland,1,0,British Championship,Wrexham,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
194,1907-03-16,Scotland,Northern Ireland,3,0,British Championship,Glasgow,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
195,1907-03-18,England,Wales,1,1,British Championship,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
196,1907-04-06,England,Scotland,1,1,British Championship,Newcastle,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
197,1907-04-07,Hungary,Czechoslovakia,5,2,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
198,1907-04-14,Belgium,Netherlands,1,3,Friendly,Antwerp,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
199,1907-04-21,Belgium,France,1,2,Friendly,Brussels,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
200,1907-05-05,Austria,Hungary,3,1,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
201,1907-05-09,Netherlands,Belgium,1,2,Friendly,Haarlem,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
202,1907-10-06,Czechoslovakia,Hungary,5,3,Friendly,Prague,Bohemia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
203,1907-11-03,Hungary,Austria,4,1,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
204,1908-02-15,Northern Ireland,England,1,3,British Championship,Belfast,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
205,1908-03-07,Scotland,Wales,2,1,British Championship,Dundee,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
206,1908-03-08,Switzerland,France,1,2,Friendly,Geneva,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
207,1908-03-14,Northern Ireland,Scotland,0,5,British Championship,Dublin,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
208,1908-03-16,Wales,England,1,7,British Championship,Wrexham,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
209,1908-03-29,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
210,1908-04-04,Scotland,England,1,1,British Championship,Glasgow,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
211,1908-04-05,Hungary,Czechoslovakia,5,2,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
212,1908-04-05,Switzerland,Germany,5,3,Friendly,Basel,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
213,1908-04-11,Wales,Northern Ireland,0,1,British Championship,Aberdare,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
214,1908-04-12,France,Belgium,1,2,Friendly,Colombes,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
215,1908-04-26,Netherlands,Belgium,3,1,Friendly,Rotterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
216,1908-05-03,Austria,Hungary,4,0,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
217,1908-05-10,Netherlands,France,4,1,Friendly,Rotterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
218,1908-06-06,Austria,England,1,6,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
219,1908-06-07,Austria,Germany,3,2,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
220,1908-06-08,Austria,England,1,11,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
221,1908-06-10,Hungary,England,0,7,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
222,1908-06-13,Czechoslovakia,England,0,4,Friendly,Prague,Bohemia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
223,1908-07-12,Sweden,Norway,11,3,Friendly,Gothenburg,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
224,1908-08-15,Uruguay,Argentina,2,2,Copa Lipton,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
225,1908-09-13,Argentina,Uruguay,2,1,Copa Newton,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
226,1908-10-04,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
227,1908-10-25,Netherlands,Sweden,5,3,Friendly,The Hague,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
228,1908-10-26,Belgium,Sweden,2,1,Friendly,Brussels,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
229,1908-11-01,Hungary,Austria,5,3,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
230,1909-02-13,England,Northern Ireland,4,0,British Championship,Bradford,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
231,1909-03-01,Wales,Scotland,3,2,British Championship,Wrexham,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
232,1909-03-15,England,Wales,2,0,British Championship,Nottingham,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
233,1909-03-15,Scotland,Northern Ireland,5,0,British Championship,Glasgow,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
234,1909-03-20,Northern Ireland,Wales,2,3,British Championship,Belfast,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
235,1909-03-21,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
236,1909-04-03,England,Scotland,2,0,British Championship,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
237,1909-04-04,Germany,Switzerland,1,0,Friendly,Karlsruhe,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
238,1909-04-04,Hungary,Germany,3,3,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
239,1909-04-25,Netherlands,Belgium,4,1,Friendly,Rotterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
240,1909-05-02,Austria,Hungary,3,4,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
241,1909-05-09,Belgium,France,5,2,Friendly,Brussels,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
242,1909-05-29,Hungary,England,2,4,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
243,1909-05-30,Hungary,Austria,1,1,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
244,1909-05-31,Hungary,England,2,8,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
245,1909-06-01,Austria,England,1,8,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
246,1909-08-15,Argentina,Uruguay,2,1,Copa Lipton,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
247,1909-09-19,Uruguay,Argentina,2,2,Copa Newton,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
248,1909-10-10,Argentina,Uruguay,3,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
249,1910-02-12,Northern Ireland,England,1,1,British Championship,Belfast,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
250,1910-03-05,Scotland,Wales,1,0,British Championship,Kilmarnock,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
251,1910-03-13,Belgium,Netherlands,3,2,Friendly,Antwerp,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
252,1910-03-14,Wales,England,0,1,British Championship,Cardiff,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
253,1910-03-19,Northern Ireland,Scotland,1,0,British Championship,Belfast,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
254,1910-04-02,Scotland,England,2,0,British Championship,Glasgow,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
255,1910-04-03,France,Belgium,0,4,Friendly,Gentilly,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
256,1910-04-03,Switzerland,Germany,2,3,Friendly,Basel,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
257,1910-04-10,Netherlands,Belgium,7,0,Friendly,Haarlem,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
258,1910-04-11,Wales,Northern Ireland,4,1,British Championship,Wrexham,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
259,1910-04-24,Netherlands,Germany,4,2,Friendly,Arnhem,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
260,1910-05-01,Austria,Hungary,2,1,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
261,1910-05-15,Italy,France,6,2,Friendly,Milan,Italy,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
262,1910-05-16,Germany,Belgium,0,3,Friendly,Duisburg,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
263,1910-05-26,Hungary,Italy,6,1,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
264,1910-05-27,Argentina,Chile,3,1,Friendly,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
265,1910-05-29,Chile,Uruguay,0,3,Friendly,Buenos Aires,Argentina,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
266,1910-06-05,Argentina,Chile,5,1,Friendly,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
267,1910-06-12,Argentina,Uruguay,4,1,Friendly,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
268,1910-08-15,Uruguay,Argentina,3,1,Copa Lipton,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
269,1910-09-11,Chile,Argentina,0,3,Friendly,Viña del Mar,Chile,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
270,1910-09-11,Norway,Sweden,0,4,Friendly,Kristiania,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
271,1910-10-16,Germany,Netherlands,1,2,Friendly,Kleve,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
272,1910-11-06,Hungary,Austria,3,0,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
273,1910-11-13,Argentina,Uruguay,1,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
274,1910-11-27,Argentina,Uruguay,2,6,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
275,1911-01-01,France,Hungary,0,3,Friendly,Maisons-Alfort,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
276,1911-01-06,Italy,Hungary,0,1,Friendly,Milan,Italy,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
277,1911-01-08,Switzerland,Hungary,2,0,Friendly,Zürich,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
278,1911-01-28,Northern Ireland,Wales,1,2,British Championship,Belfast,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
279,1911-02-11,England,Northern Ireland,2,1,British Championship,Derby,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
280,1911-03-06,Wales,Scotland,2,2,British Championship,Cardiff,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
281,1911-03-13,England,Wales,3,0,British Championship,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
282,1911-03-18,Scotland,Northern Ireland,2,0,British Championship,Glasgow,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
283,1911-03-19,Belgium,Netherlands,1,5,Friendly,Antwerp,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
284,1911-03-26,Germany,Switzerland,6,2,Friendly,Stuttgart,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
285,1911-04-01,England,Scotland,1,1,British Championship,Liverpool,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
286,1911-04-02,Netherlands,Belgium,3,1,Friendly,Dordrecht,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
287,1911-04-09,France,Italy,2,2,Friendly,Saint-Ouen,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
288,1911-04-23,Belgium,Germany,2,1,Friendly,Liège,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
289,1911-04-23,Switzerland,France,5,2,Friendly,Geneva,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
290,1911-04-30,Belgium,France,7,1,Friendly,Uccle,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
291,1911-05-07,Austria,Hungary,3,1,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
292,1911-05-07,Italy,Switzerland,2,2,Friendly,Milan,Italy,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
293,1911-05-21,Switzerland,Italy,3,0,Friendly,La Chaux-de-Fonds,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
294,1911-06-18,Sweden,Germany,2,4,Friendly,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
295,1911-08-15,Argentina,Uruguay,0,2,Copa Lipton,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
296,1911-09-17,Sweden,Norway,4,1,Friendly,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
297,1911-09-17,Uruguay,Argentina,2,3,Copa Newton,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
298,1911-10-08,Uruguay,Argentina,1,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
299,1911-10-09,Germany,Austria,1,2,Friendly,Dresden,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
300,1911-10-22,Argentina,Uruguay,2,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
301,1911-10-22,Finland,Sweden,2,5,Friendly,Helsinki,Finland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
302,1911-10-29,Germany,Sweden,1,3,Friendly,Hamburg,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
303,1911-10-29,Hungary,Switzerland,9,0,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
304,1911-10-29,Luxembourg,France,1,4,Friendly,Luxembourg,Luxembourg,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
305,1911-10-29,Uruguay,Argentina,3,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
306,1911-11-05,Hungary,Austria,2,0,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
307,1911-12-17,Germany,Hungary,1,4,Friendly,Munich,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
308,1912-01-28,France,Belgium,1,1,Friendly,Saint-Ouen,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
309,1912-02-10,Northern Ireland,England,1,6,British Championship,Dublin,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
310,1912-02-10,France,Catalonia,7,0,Friendly,Paris,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
311,1912-02-18,France,Switzerland,4,1,Friendly,Saint-Ouen,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
312,1912-02-20,Belgium,Switzerland,9,2,Friendly,Antwerp,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
313,1912-03-02,Scotland,Wales,1,0,British Championship,Edinburgh,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
314,1912-03-10,Belgium,Netherlands,1,2,Friendly,Antwerp,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
315,1912-03-11,Wales,England,0,2,British Championship,Wrexham,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
316,1912-03-16,Northern Ireland,Scotland,1,4,British Championship,Belfast,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
317,1912-03-17,Italy,France,3,4,Friendly,Turin,Italy,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
318,1912-03-23,Scotland,England,1,1,British Championship,Glasgow,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
319,1912-03-24,Netherlands,Germany,5,5,Friendly,Zwolle,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
320,1912-04-13,Wales,Northern Ireland,2,3,British Championship,Cardiff,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
321,1912-04-14,Hungary,Germany,4,4,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
322,1912-04-28,Netherlands,Belgium,4,3,Friendly,Dordrecht,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
323,1912-05-05,Austria,Hungary,1,1,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
324,1912-05-05,Switzerland,Germany,1,2,Friendly,St. Gallen,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
325,1912-06-16,Norway,Sweden,1,2,Friendly,Kristiania,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
326,1912-06-20,Sweden,Hungary,2,2,Friendly,Gothenburg,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
327,1912-06-23,Norway,Hungary,0,6,Friendly,Kristiania,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
328,1912-06-27,Sweden,Finland,7,1,Friendly,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
329,1912-07-03,Norway,Russia,2,1,Friendly,Stockholm,Sweden,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
330,1912-07-12,Russia,Hungary,0,9,Friendly,Moscow,Russia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
331,1912-07-14,Russia,Hungary,0,12,Friendly,Moscow,Russia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
332,1912-08-15,Uruguay,Argentina,2,0,Copa Lipton,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
333,1912-08-25,Uruguay,Argentina,3,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
334,1912-09-22,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
335,1912-10-06,Argentina,Uruguay,3,3,Copa Newton,Avellaneda,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
336,1912-10-06,Denmark,Germany,3,1,Friendly,Copenhagen,Denmark,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
337,1912-11-03,Hungary,Austria,4,0,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
338,1912-11-03,Sweden,Norway,4,2,Friendly,Gothenburg,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
339,1912-11-17,Germany,Netherlands,2,3,Friendly,Leipzig,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
